,context_word,collocate_count,total_count,MI-score
0,himself,1,108,20.34809185622676
1,great,1,158,20.89698510224039
2,the,1,9132,26.74991949828799
3,whom,1,66,19.637598473421743
4,like,1,76,19.841131867506874
5,a,1,2063,24.60373245994977
6,bishop,1,764,23.170633182099035
7,over,1,159,20.906087309347644
8,shaggy,1,1,13.593204354063289
