,Context words,Collocate count,Total count,MI score,Negative,Neutral,Positive
3087,unto,2696,10105,7.6659549720207085,0.0,1.0,0.0
4641,god,2134,4949,6.973354917978048,0.0,0.0,1.0
4734,shall,2120,10939,8.127122740733235,0.0,1.0,0.0
1043,lord,1965,8749,7.9143668675409105,0.0,1.0,0.0
1884,said,1238,4402,7.589925882612763,0.0,1.0,0.0
280,saith,1113,1304,5.988268328824589,0.0,1.0,0.0
2326,thy,1076,5349,8.073369177724997,0.0,1.0,0.0
251,ye,1052,4279,7.783917026266656,0.0,1.0,0.0
4169,thou,1041,6410,8.382132340142157,0.0,1.0,0.0
4543,israel,905,2812,7.395384949037438,0.0,1.0,0.0
2540,thee,891,4364,8.051931816737154,0.0,1.0,0.0
2681,hath,855,2629,7.380295868780256,0.0,1.0,0.0
3695,house,690,2164,7.408810284096754,0.0,1.0,0.0
1917,thus,610,816,6.179537961456717,0.0,1.0,0.0
1939,upon,609,3339,8.214680012092252,0.0,1.0,0.0
4607,people,542,2516,7.9745452174608875,0.0,1.0,0.0
73,saying,535,1526,7.271922217481491,0.0,1.0,0.0
247,king,525,3016,8.282025152650649,0.0,1.0,0.0
4184,moses,518,878,6.521046893784274,0.0,1.0,0.0
2893,day,474,1979,7.821590700084724,0.0,1.0,0.0
3607,came,462,2403,8.138649943649279,0.0,1.0,0.0
2170,word,456,763,6.502427284605258,0.0,1.0,0.0
4904,therefore,404,1490,7.642663184533199,0.0,1.0,0.0
2046,behold,378,1434,7.683364936416302,0.0,1.0,0.0
1019,hand,375,1601,7.853788859068484,0.0,0.0,1.0
3997,us,372,1830,8.058247173998843,0.0,1.0,0.0
3744,man,366,3218,8.896026824374873,0.0,1.0,0.0
4354,land,365,1877,8.122238332998965,0.0,1.0,0.0
3789,come,357,2246,8.41314000030697,0.0,1.0,0.0
4107,made,353,1758,8.075973033807694,0.0,1.0,0.0
3814,name,349,1066,7.3706865484849935,0.0,1.0,0.0
4335,children,347,2047,8.32028158638062,0.0,1.0,0.0
1768,let,334,1725,8.128454406014312,0.0,1.0,0.0
2397,hosts,331,303,5.632264628601203,0.0,1.0,0.0
4601,go,320,1694,8.164068116380307,0.0,1.0,0.0
3073,david,311,1162,7.661401635209397,0.0,1.0,0.0
3033,spake,286,629,6.89682292203637,0.0,1.0,0.0
4103,say,285,1127,7.7432317430555875,0.0,1.0,0.0
3063,also,283,2124,8.667687859907742,0.0,1.0,0.0
2338,even,280,1537,8.216396484681274,0.0,1.0,0.0
490,shalt,279,1759,8.416196507578244,0.0,1.0,0.0
5003,commanded,243,542,6.91711458968356,0.0,1.0,0.0
4968,know,240,844,7.573986645034136,0.0,1.0,0.0
394,heart,237,1001,7.8382610618732045,0.0,0.0,1.0
1655,one,236,2287,9.036375652985301,0.0,1.0,0.0
2277,offering,229,742,7.455849640459329,0.0,1.0,0.0
2991,son,229,2673,9.304818386081605,0.0,1.0,0.0
1370,according,229,920,7.766064314782902,0.0,1.0,0.0
482,great,228,1325,8.298664682108653,0.0,0.0,1.0
3101,praise,226,346,6.374227317157008,0.0,0.0,1.0
2946,brought,225,1015,7.933260872790972,0.0,1.0,0.0
71,fear,223,546,7.051635292935018,1.0,0.0,0.0
4643,hast,220,1290,8.311573688721428,0.0,1.0,0.0
3270,earth,219,1181,8.190784241731453,0.0,1.0,0.0
4473,jerusalem,215,1018,8.003107048421704,0.0,1.0,0.0
4267,things,214,1618,8.6783069579643,0.0,1.0,0.0
1551,ever,204,613,7.347095973654755,0.0,1.0,0.0
3352,make,204,1206,8.323366901864059,0.0,1.0,0.0
322,give,203,1068,8.155138066437848,0.0,1.0,0.0
2319,holy,203,744,7.633600945858325,0.0,1.0,0.0
4036,evil,201,702,7.564053581061102,1.0,0.0,0.0
2588,jesus,201,1010,8.0888659383957,0.0,1.0,0.0
2431,may,199,1195,8.345948334259932,0.0,1.0,0.0
3122,hear,196,624,7.43047042668251,0.0,1.0,0.0
580,went,192,1647,8.860440390940669,0.0,1.0,0.0
835,men,186,2080,9.242987053855893,0.0,1.0,0.0
3688,voice,182,577,7.424410920382256,0.0,1.0,0.0
328,among,178,1049,8.31884358354634,0.0,1.0,0.0
2144,bring,177,813,7.9592840439275,0.0,1.0,0.0
2096,every,175,1446,8.80641877705426,0.0,1.0,0.0
3253,pass,175,888,8.102982806453246,0.0,1.0,0.0
1895,days,174,1019,8.309772892252557,0.0,1.0,0.0
1638,good,171,937,8.213830774708759,0.0,0.0,1.0
2961,thine,166,1094,8.480135643381102,0.0,1.0,0.0
1740,glory,165,513,7.396270853296707,0.0,0.0,1.0
981,father,165,1242,8.671905295910136,0.0,1.0,0.0
1162,blessed,163,369,6.938526903764789,0.0,0.0,1.0
745,fire,161,668,7.812565466294905,1.0,0.0,0.0
3318,servant,161,543,7.513669561625214,0.0,1.0,0.0
1437,fathers,159,635,7.757507878310643,0.0,1.0,0.0
2047,done,158,707,7.921563708567765,0.0,1.0,0.0
467,sight,157,391,7.076182100351195,0.0,1.0,0.0
1868,words,155,670,7.871670932006367,0.0,1.0,0.0
4079,soul,154,524,7.526414512778018,0.0,1.0,0.0
1490,judah,154,822,8.175986094922251,0.0,1.0,0.0
4773,spoken,154,340,6.902382447378271,0.0,1.0,0.0
2921,put,151,1059,8.569860186602728,0.0,1.0,0.0
4201,place,148,856,8.291791672707667,0.0,1.0,0.0
384,sent,143,858,8.344740552656626,0.0,1.0,0.0
3349,christ,143,572,7.759778051935471,0.0,1.0,0.0
319,way,139,760,8.21069258754291,0.0,1.0,0.0
4202,called,138,752,8.205842446834938,0.0,1.0,0.0
2518,yet,137,828,8.355232926474269,0.0,1.0,0.0
4876,set,137,870,8.426617559711035,0.0,1.0,0.0
4930,mine,135,704,8.142394073521936,0.0,1.0,0.0
1582,psalm,134,235,6.570205808042696,0.0,1.0,0.0
362,take,134,1006,8.668103451283224,0.0,1.0,0.0
556,altar,132,430,7.463576782166477,0.0,1.0,0.0
3176,egypt,131,658,8.088298824133261,0.0,1.0,0.0
1239,bless,131,175,6.177566162230349,0.0,0.0,1.0
2575,thing,129,641,8.072731343130958,0.0,1.0,0.0
3092,forth,127,1052,8.810012354455607,0.0,1.0,0.0
2690,art,126,610,8.035163560885803,0.0,1.0,0.0
110,answered,126,552,7.891022585213722,0.0,1.0,0.0
2801,away,124,1122,8.937438702157387,0.0,1.0,0.0
3995,neither,124,1067,8.86492620237302,0.0,1.0,0.0
4806,spirit,124,550,7.908869549960616,0.0,0.0,1.0
2218,heard,123,748,8.364158006483867,0.0,1.0,0.0
1012,heaven,121,681,8.252425802672946,0.0,0.0,1.0
2604,eyes,121,563,7.977905926741105,0.0,1.0,0.0
1611,anger,120,250,6.818671740989038,1.0,0.0,0.0
1926,time,120,846,8.577401309446902,0.0,1.0,0.0
442,peace,119,499,7.827856293964787,0.0,0.0,1.0
590,given,119,615,8.129402888854129,0.0,1.0,0.0
530,congregation,118,389,7.480761347559821,0.0,1.0,0.0
313,keep,118,434,7.638686235018108,0.0,1.0,0.0
3504,covenant,118,334,7.260839295047681,0.0,1.0,0.0
2434,offer,115,253,6.897281575685406,0.0,1.0,0.0
2278,angel,115,241,6.827177337221056,0.0,1.0,0.0
2293,ark,112,236,6.835066179239708,0.0,1.0,0.0
2321,hands,111,569,8.117647027891945,0.0,1.0,0.0
3844,mercy,111,371,7.500637562206168,0.0,0.0,1.0
4220,aaron,110,365,7.490170992178189,0.0,1.0,0.0
3961,law,108,673,8.399353244382318,0.0,1.0,0.0
852,priest,107,609,8.268609483440656,0.0,1.0,0.0
4648,burnt,107,404,7.676522548286118,0.0,1.0,0.0
2152,delivered,106,360,7.523710693701945,0.0,1.0,0.0
42,offerings,105,287,7.210439460945035,0.0,1.0,0.0
2128,city,105,1069,9.107578671989838,0.0,1.0,0.0
1071,wherefore,102,463,7.9422210932242105,0.0,1.0,0.0
3423,would,102,564,8.226904062362768,0.0,1.0,0.0
2977,face,100,471,7.995505111773528,0.0,1.0,0.0
3348,speak,100,571,8.273268797523588,0.0,1.0,0.0
2854,like,99,834,8.834325005300524,0.0,0.0,1.0
1025,thereof,99,1029,9.137448698749829,0.0,1.0,0.0
2692,servants,97,544,8.247328050998682,0.0,1.0,0.0
1826,sons,96,1312,9.532367555832398,0.0,1.0,0.0
4378,priests,95,491,8.129501657919215,0.0,1.0,0.0
2614,sin,94,509,8.196711046333528,1.0,0.0,0.0
2194,deliver,91,353,7.715507785007954,0.0,1.0,0.0
2542,commandments,91,220,7.033343125261434,0.0,1.0,0.0
2433,cried,91,233,7.116169556391054,1.0,0.0,0.0
3666,samuel,91,145,6.431892501751709,0.0,1.0,0.0
1537,stood,91,386,7.844440449004854,0.0,1.0,0.0
4729,seek,90,287,7.432831882281483,0.0,1.0,0.0
1045,gave,89,587,8.481261314079124,0.0,1.0,0.0
1772,mouth,89,494,8.23241185255375,0.0,1.0,0.0
2838,turn,88,335,7.688363718643307,0.0,1.0,0.0
29,prophet,88,266,7.3556288687993625,0.0,1.0,0.0
592,concerning,88,273,7.393103574218025,0.0,1.0,0.0
4779,nations,87,402,7.967886247265671,0.0,1.0,0.0
746,work,86,470,8.210030243798371,0.0,1.0,0.0
4402,high,86,593,8.545401591779376,0.0,1.0,0.0
3320,took,84,913,9.201931679140932,0.0,1.0,0.0
893,jeremiah,84,147,6.567132973993075,0.0,1.0,0.0
4417,might,84,627,8.659782261958748,0.0,1.0,0.0
3910,see,84,680,8.776851565294411,0.0,1.0,0.0
376,love,82,366,7.917925885601428,0.0,0.0,1.0
3700,temple,81,335,7.8079453343959795,0.0,1.0,0.0
3913,mighty,81,351,7.8752552693554065,0.0,1.0,0.0
1717,right,81,412,8.106428576234064,0.0,1.0,0.0
1642,solomon,81,318,7.7328110043352005,0.0,1.0,0.0
765,levites,80,302,7.676254696373186,0.0,1.0,0.0
619,sacrifice,80,257,7.443474506241986,0.0,1.0,0.0
889,commandment,80,236,7.320493006409949,0.0,1.0,0.0
3482,destroy,79,322,7.786914181872984,1.0,0.0,0.0
2497,works,79,347,7.894789156336628,0.0,1.0,0.0
4487,pray,79,341,7.869625232782539,0.0,0.0,1.0
3441,eat,79,707,8.921563708567765,0.0,1.0,0.0
1393,strength,79,301,7.689616980518069,0.0,0.0,1.0
3057,tabernacle,77,338,7.893870947522753,0.0,1.0,0.0
3763,live,77,306,7.75037935393322,0.0,1.0,0.0
4461,joshua,77,217,7.2545427436850485,0.0,1.0,0.0
722,serve,76,239,7.412717346472633,0.0,1.0,0.0
4548,found,76,499,8.474746543829145,0.0,1.0,0.0
3881,two,75,961,9.439351982213338,0.0,1.0,0.0
2939,sword,75,485,8.452800298514079,0.0,1.0,0.0
233,many,75,737,9.056480170534659,0.0,1.0,0.0
4875,righteousness,75,345,7.96141191310512,0.0,1.0,0.0
3854,none,75,417,8.234862934884253,0.0,1.0,0.0
2315,sing,74,125,6.516108970968608,0.0,1.0,0.0
23,brethren,74,670,8.938341971651655,0.0,1.0,0.0
1321,year,74,446,8.351224586226826,0.0,1.0,0.0
5001,righteous,74,297,7.764643807107286,0.0,1.0,0.0
450,mount,73,281,7.704379813276379,0.0,1.0,0.0
2304,liveth,73,112,6.377308415113057,0.0,1.0,0.0
4381,stand,73,317,7.87829252319486,0.0,1.0,0.0
36,life,72,596,8.809021570955318,0.0,1.0,0.0
1881,gods,71,294,7.809703277267152,0.0,1.0,0.0
549,zion,71,153,6.86741877512344,0.0,1.0,0.0
2418,saw,70,646,8.965885389684429,0.0,1.0,0.0
4105,cause,70,375,8.181241820373746,0.0,1.0,0.0
3808,years,70,589,8.832618858820965,0.0,1.0,0.0
134,call,70,222,7.424910901340609,0.0,1.0,0.0
4944,together,69,630,8.95046161354458,0.0,1.0,0.0
3387,midst,69,413,8.341251566576746,0.0,1.0,0.0
4189,judgment,68,357,8.15209547471423,0.0,1.0,0.0
3458,cast,68,580,8.852224300700065,0.0,1.0,0.0
1951,cut,67,333,8.07306722854896,1.0,0.0,0.0
651,die,67,382,8.271117689513446,1.0,0.0,0.0
3740,wicked,67,440,8.475048575002358,1.0,0.0,0.0
1916,build,66,195,7.322714246326627,0.0,1.0,0.0
2132,turned,66,336,8.107701355355776,0.0,1.0,0.0
3681,surely,66,298,7.934552453039178,0.0,0.0,1.0
2660,enemies,65,372,8.276569050015047,1.0,0.0,0.0
2915,pharaoh,65,283,7.882068481738897,0.0,1.0,0.0
4821,trust,65,169,7.138289675189199,0.0,0.0,1.0
2759,offered,64,170,7.169168988073172,0.0,1.0,0.0
1039,cometh,64,322,8.090694930050088,0.0,1.0,0.0
3945,rest,64,339,8.164919515071814,0.0,1.0,0.0
1217,saul,63,426,8.517207748661392,0.0,1.0,0.0
3569,iniquity,63,305,8.035163560885803,0.0,1.0,0.0
645,sinned,62,155,7.081706146822833,0.0,1.0,0.0
334,return,62,293,8.000338595970842,0.0,1.0,0.0
345,help,62,194,7.405494583735723,0.0,0.0,1.0
4963,walk,61,220,7.610400427897243,0.0,1.0,0.0
4659,jacob,61,414,8.52252767187191,0.0,1.0,0.0
2648,remember,61,206,7.515541241555803,0.0,1.0,0.0
1808,whole,60,319,8.170300070091821,0.0,1.0,0.0
4892,prophets,60,267,7.913583388014505,0.0,1.0,0.0
2792,babylon,60,348,8.29583095217568,0.0,1.0,0.0
1886,death,60,487,8.780665418409294,1.0,0.0,0.0
2451,giveth,60,141,6.992438808725745,0.0,1.0,0.0
2918,blood,60,487,8.780665418409294,0.0,1.0,0.0
2903,doth,59,249,7.837136934641709,0.0,1.0,0.0
4615,judge,59,227,7.703683489864544,0.0,1.0,0.0
3373,ways,59,251,7.8486785565244,0.0,1.0,0.0
3302,afraid,58,232,7.759778051935471,0.0,1.0,0.0
2621,salvation,58,177,7.369402606890896,0.0,1.0,0.0
2569,built,57,197,7.548939857227105,0.0,1.0,0.0
2722,seen,57,331,8.297575444577946,0.0,1.0,0.0
4256,send,57,288,8.09681303921304,0.0,1.0,0.0
1495,power,56,401,8.599881556332786,0.0,1.0,0.0
1440,moreover,56,222,7.746838996227972,0.0,1.0,0.0
1238,grace,56,191,7.529851957913614,0.0,0.0,1.0
3297,inheritance,55,275,8.081706146822834,0.0,1.0,0.0
3440,yea,55,392,8.593128182526018,0.0,1.0,0.0
1373,cities,55,504,8.955698261910728,0.0,1.0,0.0
3118,strong,55,327,8.331565163908893,0.0,0.0,1.0
1927,wrath,55,261,8.006324334980695,0.0,1.0,0.0
327,full,54,308,8.271677090466902,0.0,1.0,0.0
4171,wilderness,54,328,8.362442554390086,0.0,1.0,0.0
4793,rejoice,54,218,7.773074874548928,0.0,0.0,1.0
4188,first,54,513,9.007705565379055,0.0,1.0,0.0
4102,prayed,54,93,6.544049360880032,0.0,1.0,0.0
693,without,53,517,9.045878067687205,0.0,1.0,0.0
5004,woman,53,445,8.82951912322603,0.0,1.0,0.0
1374,end,53,408,8.704282939343766,0.0,1.0,0.0
3021,kept,53,253,8.01485117206658,0.0,1.0,0.0
2074,heathen,53,220,7.81321731089693,0.0,1.0,0.0
3939,dwell,53,383,8.613058179297228,0.0,0.0,1.0
4579,hearken,52,164,7.416890338412461,0.0,1.0,0.0
4674,taken,52,414,8.752825291293703,0.0,1.0,0.0
2483,sea,52,475,8.951122037012688,0.0,1.0,0.0
4207,left,52,437,8.830827803294977,0.0,1.0,0.0
3463,whose,51,376,8.641941561641612,0.0,1.0,0.0
1986,laid,51,333,8.466731077035236,0.0,1.0,0.0
3107,save,51,248,8.04154902035085,0.0,0.0,1.0
3514,exalt,51,68,6.174815551214314,0.0,1.0,0.0
3599,book,51,219,7.862139769565148,0.0,1.0,0.0
2133,long,50,274,8.213953945121272,0.0,1.0,0.0
962,anointed,50,105,6.830167379826867,0.0,1.0,0.0
4404,head,50,427,8.854014121781235,0.0,1.0,0.0
4962,bread,50,386,8.708378899428826,0.0,1.0,0.0
963,seven,49,515,9.153496829890843,0.0,1.0,0.0
162,drink,49,403,8.799704236348228,0.0,1.0,0.0
174,wife,48,463,9.02968393447455,0.0,1.0,0.0
3897,seed,48,327,8.527962376712395,0.0,1.0,0.0
4637,wilt,48,269,8.246277913770939,0.0,1.0,0.0
2077,forsaken,48,96,6.759778051935471,0.0,1.0,0.0
4542,wisdom,48,367,8.694451804057527,0.0,0.0,1.0
567,beseech,47,76,6.4531167137014185,0.0,1.0,0.0
2670,thanks,47,91,6.712983840456529,0.0,0.0,1.0
2902,shewed,46,180,7.728069192208133,0.0,1.0,0.0
2350,destroyed,46,221,8.024118655269888,1.0,0.0,0.0
1155,fell,46,295,8.44078724012766,0.0,1.0,0.0
855,appeared,46,98,6.850925939993665,0.0,1.0,0.0
3120,toward,46,410,8.915696195383903,0.0,1.0,0.0
4022,near,46,253,8.219209670572768,0.0,1.0,0.0
3483,fall,46,319,8.553628709643327,0.0,1.0,0.0
3632,truth,45,278,8.386866028329303,0.0,0.0,1.0
1724,flesh,45,458,9.10712874370274,0.0,1.0,0.0
1806,statutes,45,138,7.376449412383964,0.0,1.0,0.0
4654,departed,45,250,8.233709240267883,0.0,1.0,0.0
4861,vessels,44,197,7.922398252754549,0.0,1.0,0.0
3307,kingdom,44,411,8.983341016979855,0.0,1.0,0.0
1106,judgments,44,139,7.419287506021679,0.0,1.0,0.0
819,silver,44,392,8.915056277413381,0.0,1.0,0.0
2045,night,44,367,8.819982686141387,0.0,1.0,0.0
1130,presence,44,134,7.366435623755945,0.0,1.0,0.0
1494,heavens,44,147,7.500018778134537,0.0,0.0,1.0
3269,prayer,44,155,7.57647083857241,0.0,1.0,0.0
4313,poor,43,242,8.252376534507967,1.0,0.0,0.0
1980,shew,43,304,8.581440810676957,0.0,1.0,0.0
120,cry,43,201,7.9845649884123,1.0,0.0,0.0
1824,sweet,43,130,7.355881110261827,0.0,0.0,1.0
2474,daughter,43,375,8.884260082616615,0.0,1.0,0.0
3467,water,43,465,9.194600203228767,0.0,1.0,0.0
4228,thousand,43,654,9.686660122731455,0.0,1.0,0.0
4347,hezekiah,43,128,7.333513297233371,0.0,1.0,0.0
521,chosen,43,146,7.523337856113389,0.0,1.0,0.0
3670,gold,43,521,9.35865285951188,0.0,1.0,0.0
145,well,42,337,8.764065410338567,0.0,0.0,1.0
923,hearkened,42,86,6.793725383858808,0.0,1.0,0.0
2348,jordan,42,208,8.067900347297801,0.0,1.0,0.0
1348,arise,42,160,7.689388724044073,0.0,1.0,0.0
4008,captivity,42,161,7.698377507271326,0.0,1.0,0.0
3964,therein,42,279,8.491581940985897,0.0,1.0,0.0
2635,died,42,233,8.23164677381099,1.0,0.0,0.0
4686,waters,41,313,8.692244894250004,0.0,1.0,0.0
2544,worship,41,126,7.379505970817303,0.0,0.0,1.0
4353,written,41,302,8.640630786642465,0.0,1.0,0.0
1304,nation,40,224,8.245204879105712,0.0,1.0,0.0
4259,month,40,299,8.661851631246213,0.0,1.0,0.0
2565,child,40,228,8.27073997121285,0.0,1.0,0.0
4421,savour,40,63,6.415129880548024,0.0,1.0,0.0
3148,looked,39,173,7.909004060709946,0.0,1.0,0.0
4891,places,39,259,8.491184120759776,0.0,1.0,0.0
1090,nothing,39,286,8.634247169851612,0.0,1.0,0.0
1261,counsel,39,190,8.044231441404168,0.0,1.0,0.0
3169,door,39,205,8.153855932578667,0.0,1.0,0.0
2718,gathered,39,339,8.879517296209565,0.0,1.0,0.0
2587,find,39,206,8.16087636025644,0.0,1.0,0.0
4213,almighty,39,100,7.1182320228479465,0.0,1.0,0.0
2662,sins,39,238,8.369193596381164,1.0,0.0,0.0
1835,young,39,368,8.997937789130235,0.0,1.0,0.0
2754,much,38,415,9.208818064726172,0.0,1.0,0.0
2590,abraham,38,266,8.567132973993075,0.0,1.0,0.0
897,kindled,38,80,6.8337786333792465,0.0,1.0,0.0
3356,inhabitants,38,220,8.293210252016545,0.0,1.0,0.0
4249,three,38,570,9.666668647543988,0.0,1.0,0.0
4964,war,38,285,8.666668647543988,1.0,0.0,0.0
470,princes,38,306,8.769238381184536,0.0,1.0,0.0
2728,round,38,363,9.015676276487635,0.0,1.0,0.0
1152,told,38,327,8.864997363989968,0.0,1.0,0.0
946,brother,37,472,9.432967735668361,0.0,1.0,0.0
826,minister,37,106,7.278245140869719,0.0,1.0,0.0
3538,old,37,436,9.318509011083446,0.0,1.0,0.0
738,hope,37,165,7.916646900552337,0.0,0.0,1.0
2255,tell,37,254,8.539009373078686,0.0,1.0,0.0
232,thyself,37,277,8.664066852355708,0.0,1.0,0.0
3864,though,37,277,8.664066852355708,0.0,1.0,0.0
2252,light,37,335,8.938341971651655,0.0,1.0,0.0
4223,known,37,263,8.589243675598823,0.0,1.0,0.0
87,prophesy,36,93,7.129011861601189,0.0,1.0,0.0
3030,incense,36,142,7.739600169997839,0.0,1.0,0.0
3553,song,36,85,6.999243986630859,0.0,1.0,0.0
1708,choose,36,69,6.698377507271326,0.0,1.0,0.0
2938,sake,36,169,7.990732486775342,0.0,1.0,0.0
3491,battle,36,242,8.508716287767752,1.0,0.0,0.0
164,served,36,82,6.947405055111241,0.0,1.0,0.0
4820,master,36,188,8.144441902170794,0.0,1.0,0.0
3615,smote,36,251,8.56139660444393,0.0,1.0,0.0
4802,smite,36,137,7.687885133453684,0.0,1.0,0.0
1601,lest,35,296,8.839948400619454,0.0,1.0,0.0
4411,kings,35,393,9.24888053724911,0.0,1.0,0.0
561,sanctuary,35,196,8.245204879105712,0.0,1.0,0.0
1554,side,35,495,9.581779749957475,0.0,1.0,0.0
3810,receive,35,231,8.48224407640656,0.0,1.0,0.0
1700,sought,35,162,7.970345037875129,0.0,1.0,0.0
3355,morning,35,248,8.58469134537738,0.0,1.0,0.0
764,whether,35,186,8.169653846098536,0.0,1.0,0.0
2478,filled,35,196,8.245204879105712,0.0,1.0,0.0
2708,gate,34,286,8.83218654746352,0.0,1.0,0.0
2711,meat,34,316,8.976095958862233,0.0,1.0,0.0
3905,wise,34,318,8.985198165969486,0.0,0.0,1.0
4912,greatly,34,117,7.542679930268536,0.0,1.0,0.0
500,cloud,34,117,7.542679930268536,0.0,1.0,0.0
572,far,34,212,8.40023566524833,0.0,1.0,0.0
2161,service,33,146,7.905208491457033,0.0,1.0,0.0
1167,fight,33,164,8.072935937195101,1.0,0.0,0.0
68,hundred,33,742,10.25065930919782,0.0,1.0,0.0
3639,philistines,33,263,8.75430292186932,0.0,1.0,0.0
2959,vow,33,48,6.300346433298172,0.0,1.0,0.0
1748,sacrifices,33,110,7.4967436461016765,0.0,1.0,0.0
4744,trouble,33,141,7.85493528497581,1.0,0.0,0.0
3474,look,33,205,8.394864032082463,0.0,1.0,0.0
1241,new,33,171,8.133236447462915,0.0,1.0,0.0
3626,wait,33,130,7.73775174560547,0.0,1.0,0.0
2720,world,32,394,9.381829871391846,0.0,1.0,0.0
2171,atonement,32,84,7.15209547471423,0.0,1.0,0.0
3199,beginning,32,171,8.17763056682137,0.0,1.0,0.0
353,returned,32,225,8.573559243152507,0.0,1.0,0.0
1415,feared,32,82,7.117330056553554,1.0,0.0,0.0
3218,walked,32,136,7.84724089318581,0.0,1.0,0.0
3282,sware,32,85,7.169168988073172,0.0,1.0,0.0
140,endureth,32,68,6.847240893185809,0.0,1.0,0.0
2349,wrought,32,108,7.514665554098938,0.0,1.0,0.0
2424,throne,32,195,8.36710836568508,0.0,1.0,0.0
2772,desolate,31,169,8.20646117783078,0.0,1.0,0.0
116,knowledge,31,222,8.5999976078987,0.0,1.0,0.0
2975,enter,31,156,8.090983960410844,0.0,1.0,0.0
2368,generations,31,129,7.816808996971849,0.0,1.0,0.0
3016,saved,31,125,7.771366026210681,0.0,0.0,1.0
2305,lay,31,282,8.945133093947387,0.0,1.0,0.0
415,chief,31,379,9.371635779719687,0.0,1.0,0.0
2764,sanctify,31,73,6.995406300428612,0.0,1.0,0.0
3893,host,31,285,8.960399850600698,0.0,1.0,0.0
1946,multitude,31,347,9.244373594126856,0.0,1.0,0.0
1227,open,31,159,8.11846469683295,0.0,1.0,0.0
2937,moab,31,180,8.29743483787827,0.0,1.0,0.0
911,command,31,122,7.736319079111482,0.0,1.0,0.0
1777,living,31,180,8.29743483787827,0.0,1.0,0.0
3521,mountain,31,153,8.062969584241246,0.0,1.0,0.0
379,abomination,31,86,7.231846496250692,0.0,1.0,0.0
373,prepared,30,132,7.897281575685406,0.0,0.0,1.0
3249,possess,30,110,7.634247169851611,0.0,1.0,0.0
4071,wine,30,269,8.924349818883575,0.0,1.0,0.0
750,honour,30,214,8.594354442728099,0.0,0.0,1.0
4845,manner,30,249,8.812889388395034,0.0,1.0,0.0
4847,knew,30,200,8.496743646101677,0.0,1.0,0.0
2956,egyptians,30,101,7.511098939078746,0.0,1.0,0.0
4805,goodness,30,65,6.8752552693554065,0.0,0.0,1.0
2317,lift,30,112,7.660242378384556,0.0,1.0,0.0
3541,joy,30,209,8.560246588407834,0.0,0.0,1.0
207,faith,29,258,8.913024312231151,0.0,0.0,1.0
4014,bear,29,233,8.765983201462179,0.0,1.0,0.0
4182,exalted,29,81,7.241647059692522,0.0,1.0,0.0
4333,worshipped,29,83,7.276836488154823,0.0,0.0,1.0
4949,elders,29,213,8.636506677033736,0.0,1.0,0.0
2790,lifted,29,179,8.385612834072154,0.0,1.0,0.0
1421,mind,29,164,8.259349061425981,0.0,1.0,0.0
1892,sabbath,29,155,8.177921462082136,0.0,1.0,0.0
4898,feet,29,278,9.020738129531404,0.0,1.0,0.0
2354,stone,29,207,8.595284014307223,0.0,1.0,0.0
3826,ground,29,220,8.683156770332557,0.0,1.0,0.0
711,elijah,29,69,7.010321513586067,0.0,1.0,0.0
4619,burden,29,71,7.0515441763125795,1.0,0.0,0.0
4426,knowest,29,108,7.656684558971366,0.0,1.0,0.0
1003,times,29,187,8.448691516695535,0.0,1.0,0.0
770,hid,29,155,8.177921462082136,1.0,0.0,0.0
4104,charge,29,117,7.772161776391302,0.0,1.0,0.0
3669,back,28,179,8.436238907142123,0.0,1.0,0.0
2898,mountains,28,216,8.707310632041334,0.0,1.0,0.0
4486,flock,28,116,7.810404125005438,0.0,1.0,0.0
453,praised,28,53,6.680343584441064,0.0,0.0,1.0
4762,passed,28,189,8.514665554098938,0.0,1.0,0.0
2862,feast,28,153,8.209810972570518,0.0,1.0,0.0
2463,utterly,28,116,7.810404125005438,0.0,1.0,0.0
4439,mother,28,373,9.495454950133103,0.0,1.0,0.0
2845,declare,28,135,8.029238726928696,0.0,1.0,0.0
4752,obey,28,80,7.274351224765228,0.0,1.0,0.0
1181,understanding,28,247,8.900790361462544,0.0,1.0,0.0
1753,field,28,321,9.278852617000169,0.0,1.0,0.0
3917,ten,28,277,9.066165295927055,0.0,1.0,0.0
1027,saints,27,107,7.746357536173148,0.0,1.0,0.0
840,vengeance,27,72,7.174815551214314,0.0,1.0,0.0
3191,trespass,27,84,7.397207972550762,0.0,1.0,0.0
3133,consumed,27,116,7.862871544899574,0.0,1.0,0.0
3729,favour,27,100,7.648746739546726,0.0,0.0,1.0
1103,opened,27,158,8.308671297949104,0.0,1.0,0.0
507,curse,27,113,7.825069512187189,1.0,0.0,0.0
1898,everlasting,27,140,8.134173566716967,0.0,1.0,0.0
5006,received,27,210,8.719136067438123,0.0,1.0,0.0
4157,gather,27,183,8.520590388056043,0.0,1.0,0.0
2386,present,26,140,8.188621350739345,0.0,1.0,0.0
719,hold,26,227,8.885886821085293,0.0,1.0,0.0
4692,sworn,26,52,6.759778051935471,0.0,1.0,0.0
2421,satan,26,57,6.8922283479591195,0.0,1.0,0.0
3239,morrow,26,110,7.840698047319037,0.0,1.0,0.0
1702,appointed,26,162,8.399188336679003,0.0,1.0,0.0
4733,lo,26,200,8.703194523569103,0.0,1.0,0.0
222,bare,26,205,8.738818433299825,0.0,1.0,0.0
