,Context words,Collocate count,Total count,MI score,Negative,Neutral,Positive
1585,muhammad,1,4,8.514455287254764,0.0,1.0,0.0
1582,graciously,1,1,6.514455287254766,0.0,0.0,1.0
1576,knowingly,1,7,9.32181020931237,0.0,1.0,0.0
1574,assist,1,4,8.514455287254764,0.0,1.0,0.0
1572,mosque,1,18,10.684380288697078,0.0,1.0,0.0
1571,proclamation,1,1,6.514455287254766,0.0,1.0,0.0
1569,ward,1,2,7.514455287254766,0.0,1.0,0.0
1565,roads,1,4,8.514455287254764,0.0,1.0,0.0
1562,earns,1,6,9.099417787975922,0.0,1.0,0.0
1560,eight,1,5,8.836383382142127,0.0,1.0,0.0
1558,barren,1,8,9.514455287254766,0.0,1.0,0.0
1555,betake,1,3,8.099417787975922,0.0,1.0,0.0
1553,loves,1,10,9.836383382142127,0.0,0.0,1.0
1551,wing,1,3,8.099417787975922,0.0,1.0,0.0
1543,pounded,1,1,6.514455287254766,0.0,1.0,0.0
1544,avoidance,1,1,6.514455287254766,1.0,0.0,0.0
1545,enjoyed,1,5,8.836383382142127,0.0,0.0,1.0
1549,liking,1,1,6.514455287254766,0.0,0.0,1.0
1547,places,1,12,10.099417787975922,0.0,1.0,0.0
1529,despised,1,8,9.514455287254766,1.0,0.0,0.0
1526,masse,1,1,6.514455287254766,0.0,1.0,0.0
1611,pavilions,1,1,6.514455287254766,0.0,1.0,0.0
1592,admonished,1,8,9.514455287254766,1.0,0.0,0.0
1510,telling,1,17,10.601918128505105,0.0,1.0,0.0
1610,askest,1,1,6.514455287254766,0.0,1.0,0.0
1511,forgets,1,2,7.514455287254766,0.0,1.0,0.0
1512,midst,1,30,11.421345882863283,0.0,1.0,0.0
1609,cherishes,1,1,6.514455287254766,0.0,0.0,1.0
1608,branches,1,1,6.514455287254766,0.0,1.0,0.0
1607,announce,1,7,9.32181020931237,0.0,1.0,0.0
1515,perfidious,1,1,6.514455287254766,0.0,1.0,0.0
1602,disposition,1,1,6.514455287254766,0.0,1.0,0.0
1517,rescue,1,1,6.514455287254766,0.0,0.0,1.0
1518,putting,1,1,6.514455287254766,0.0,1.0,0.0
1601,adviser,1,2,7.514455287254766,0.0,1.0,0.0
1599,breath,1,3,8.099417787975922,0.0,1.0,0.0
1597,dispense,1,2,7.514455287254766,0.0,1.0,0.0
1596,silver,1,10,9.836383382142127,0.0,1.0,0.0
1521,laughter,1,1,6.514455287254766,0.0,0.0,1.0
1595,marks,1,6,9.099417787975922,0.0,1.0,0.0
1593,understandeth,1,1,6.514455287254766,0.0,1.0,0.0
1524,futile,1,5,8.836383382142127,1.0,0.0,0.0
1670,seventy,1,3,8.099417787975922,0.0,1.0,0.0
1671,devoutly,1,6,9.099417787975922,0.0,1.0,0.0
1674,joseph,1,35,11.643738304199733,0.0,1.0,0.0
1745,compared,1,4,8.514455287254764,0.0,1.0,0.0
1743,ruler,1,1,6.514455287254766,0.0,1.0,0.0
1420,within,1,24,11.099417787975922,0.0,1.0,0.0
1421,invites,1,7,9.32181020931237,0.0,1.0,0.0
1742,accomplish,1,6,9.099417787975922,0.0,0.0,1.0
1422,tales,1,10,9.836383382142127,0.0,1.0,0.0
1734,huge,1,4,8.514455287254764,0.0,0.0,1.0
1731,human,1,12,10.099417787975922,0.0,1.0,0.0
1424,shade,1,9,9.684380288697078,0.0,1.0,0.0
1425,informed,1,2,7.514455287254766,0.0,1.0,0.0
1730,dark,1,13,10.214895005395856,0.0,1.0,0.0
1426,loss,1,26,11.214895005395858,1.0,0.0,0.0
1728,check,1,3,8.099417787975922,0.0,1.0,0.0
1726,wonders,1,2,7.514455287254766,0.0,1.0,0.0
1427,dismal,1,1,6.514455287254766,1.0,0.0,0.0
1428,dawnfrom,1,1,6.514455287254766,0.0,1.0,0.0
1430,magicians,1,2,7.514455287254766,0.0,1.0,0.0
1431,comprehendeth,1,1,6.514455287254766,0.0,1.0,0.0
1725,enjoin,1,14,10.32181020931237,0.0,1.0,0.0
1548,desist,1,11,9.973886905892064,0.0,1.0,0.0
1418,sea,1,27,11.269342789418234,0.0,1.0,0.0
1746,disobedience,1,6,9.099417787975922,0.0,1.0,0.0
1469,undoing,1,1,6.514455287254766,0.0,1.0,0.0
1417,mansion,1,1,6.514455287254766,0.0,1.0,0.0
1768,displeased,1,1,6.514455287254766,1.0,0.0,0.0
1766,steeped,1,3,8.099417787975922,0.0,1.0,0.0
1407,sustains,1,3,8.099417787975922,0.0,1.0,0.0
1762,establishes,1,1,6.514455287254766,0.0,1.0,0.0
1408,expand,1,1,6.514455287254766,0.0,0.0,1.0
1761,vengeance,1,3,8.099417787975922,0.0,1.0,0.0
1759,flourished,1,4,8.514455287254764,0.0,1.0,0.0
1757,surrounds,1,2,7.514455287254766,0.0,1.0,0.0
1756,winter,1,1,6.514455287254766,0.0,1.0,0.0
1754,ark,1,19,10.76238280069835,0.0,1.0,0.0
1752,blood,1,16,10.514455287254766,0.0,1.0,0.0
1751,fears,1,6,9.099417787975922,1.0,0.0,0.0
1750,confusion,1,9,9.684380288697078,1.0,0.0,0.0
1748,wouldst,1,23,11.038017243311778,0.0,1.0,0.0
1411,increase,1,24,11.099417787975922,0.0,0.0,1.0
1412,received,1,39,11.799857506117014,0.0,1.0,0.0
1414,agony,1,3,8.099417787975922,1.0,0.0,0.0
1415,trade,1,7,9.32181020931237,0.0,1.0,0.0
1416,stored,1,1,6.514455287254766,0.0,1.0,0.0
1433,females,1,11,9.973886905892064,0.0,1.0,0.0
1723,stones,1,12,10.099417787975922,0.0,1.0,0.0
1722,books,1,16,10.514455287254766,0.0,1.0,0.0
1435,conceit,1,2,7.514455287254766,0.0,1.0,0.0
1694,bracelets,1,5,8.836383382142127,0.0,1.0,0.0
1454,similitude,1,21,10.906772710033525,0.0,1.0,0.0
1693,violent,1,15,10.421345882863283,1.0,0.0,0.0
1456,obtain,1,2,7.514455287254766,0.0,1.0,0.0
1457,continued,1,3,8.099417787975922,0.0,1.0,0.0
1691,lend,1,1,6.514455287254766,0.0,1.0,0.0
1458,accord,1,5,8.836383382142127,0.0,1.0,0.0
1461,grades,1,1,6.514455287254766,0.0,1.0,0.0
1688,insolence,1,8,9.514455287254766,0.0,1.0,0.0
1687,rebel,1,4,8.514455287254764,1.0,0.0,0.0
1686,kingdom,1,4,8.514455287254764,0.0,1.0,0.0
1683,houses,1,22,10.973886905892062,0.0,1.0,0.0
1680,reader,1,1,6.514455287254766,0.0,1.0,0.0
1679,drowned,1,12,10.099417787975922,1.0,0.0,0.0
1466,stoned,1,2,7.514455287254766,0.0,1.0,0.0
1678,forgave,1,5,8.836383382142127,0.0,0.0,1.0
1677,heifer,1,6,9.099417787975922,0.0,1.0,0.0
1467,scale,1,5,8.836383382142127,0.0,1.0,0.0
1676,touches,1,4,8.514455287254764,0.0,1.0,0.0
1696,smiled,1,1,6.514455287254766,0.0,0.0,1.0
1451,grow,1,16,10.514455287254766,0.0,1.0,0.0
1702,known,1,19,10.76238280069835,0.0,1.0,0.0
1709,whomsoever,1,5,8.836383382142127,0.0,1.0,0.0
1437,lasting,1,4,8.514455287254764,0.0,1.0,0.0
1720,brook,1,1,6.514455287254766,0.0,1.0,0.0
1438,habitations,1,8,9.514455287254766,0.0,1.0,0.0
1439,aspects,1,1,6.514455287254766,0.0,1.0,0.0
1717,breasts,1,6,9.099417787975922,0.0,1.0,0.0
1716,burdens,1,17,10.601918128505105,1.0,0.0,0.0
1710,improve,1,4,8.514455287254764,0.0,0.0,1.0
1442,oh,1,5,8.836383382142127,0.0,1.0,0.0
1443,journey,1,15,10.421345882863283,0.0,1.0,0.0
1448,runs,1,4,8.514455287254764,0.0,1.0,0.0
1708,fount,1,1,6.514455287254766,0.0,1.0,0.0
1444,earliest,1,2,7.514455287254766,0.0,1.0,0.0
1445,profited,1,4,8.514455287254764,0.0,0.0,1.0
1705,blast,1,15,10.421345882863283,0.0,1.0,0.0
1704,ears,1,20,10.836383382142127,0.0,1.0,0.0
1446,requital,1,10,9.836383382142127,0.0,1.0,0.0
1703,preachers,1,1,6.514455287254766,0.0,1.0,0.0
1447,insolent,1,8,9.514455287254766,0.0,1.0,0.0
1617,columns,1,2,7.514455287254766,0.0,1.0,0.0
0,fruit,1,32,11.514455287254766,0.0,1.0,0.0
1321,ascent,1,1,6.514455287254766,0.0,1.0,0.0
1319,choice,1,5,8.836383382142127,0.0,1.0,0.0
455,faithful,1,7,9.32181020931237,0.0,0.0,1.0
452,question,1,19,10.76238280069835,0.0,1.0,0.0
451,swift,1,9,9.684380288697078,0.0,0.0,1.0
450,deviate,1,1,6.514455287254766,0.0,1.0,0.0
447,took,1,45,12.00630838358444,0.0,1.0,0.0
446,swear,1,20,10.836383382142127,1.0,0.0,0.0
443,painfully,1,1,6.514455287254766,1.0,0.0,0.0
442,palm,1,13,10.214895005395856,0.0,1.0,0.0
440,worked,1,7,9.32181020931237,0.0,1.0,0.0
439,furthermore,1,2,7.514455287254766,0.0,1.0,0.0
436,hateth,1,1,6.514455287254766,0.0,1.0,0.0
435,wentest,1,1,6.514455287254766,0.0,1.0,0.0
434,points,1,3,8.099417787975922,0.0,1.0,0.0
432,sake,1,4,8.514455287254764,0.0,1.0,0.0
431,concerned,1,5,8.836383382142127,0.0,1.0,0.0
458,writing,1,9,9.684380288697078,0.0,1.0,0.0
460,unknown,1,3,8.099417787975922,0.0,1.0,0.0
461,communicated,1,1,6.514455287254766,0.0,1.0,0.0
479,move,1,11,9.973886905892064,0.0,1.0,0.0
502,shadows,1,2,7.514455287254766,0.0,1.0,0.0
498,hearest,1,1,6.514455287254766,0.0,1.0,0.0
497,comprehension,1,1,6.514455287254766,0.0,1.0,0.0
494,skies,1,14,10.32181020931237,0.0,1.0,0.0
486,waiting,1,8,9.514455287254766,0.0,1.0,0.0
482,breakest,1,1,6.514455287254766,0.0,1.0,0.0
475,bringing,1,4,8.514455287254764,0.0,1.0,0.0
462,reverence,1,6,9.099417787975922,0.0,1.0,0.0
473,virtue,1,4,8.514455287254764,0.0,0.0,1.0
470,treasure,1,7,9.32181020931237,0.0,0.0,1.0
469,rejecters,1,20,10.836383382142127,1.0,0.0,0.0
465,plainly,1,8,9.514455287254766,0.0,1.0,0.0
464,wandering,1,13,10.214895005395856,0.0,1.0,0.0
463,blows,1,1,6.514455287254766,0.0,1.0,0.0
429,skill,1,6,9.099417787975922,0.0,1.0,0.0
427,worldly,1,3,8.099417787975922,0.0,1.0,0.0
421,overtaken,1,3,8.099417787975922,0.0,1.0,0.0
358,ignorance,1,13,10.214895005395856,1.0,0.0,0.0
371,manifestly,1,3,8.099417787975922,0.0,1.0,0.0
370,ha,1,9,9.684380288697078,0.0,0.0,1.0
368,aim,1,5,8.836383382142127,0.0,1.0,0.0
365,recline,1,7,9.32181020931237,0.0,1.0,0.0
363,snare,1,6,9.099417787975922,0.0,1.0,0.0
360,summer,1,1,6.514455287254766,0.0,1.0,0.0
355,vain,1,33,11.55884940661322,1.0,0.0,0.0
375,hamstrung,1,2,7.514455287254766,0.0,1.0,0.0
349,locked,1,3,8.099417787975922,0.0,1.0,0.0
348,access,1,4,8.514455287254764,0.0,1.0,0.0
347,concession,1,1,6.514455287254766,0.0,1.0,0.0
345,prolong,1,1,6.514455287254766,0.0,1.0,0.0
344,secretly,1,6,9.099417787975922,0.0,1.0,0.0
343,habitual,1,1,6.514455287254766,0.0,1.0,0.0
373,chaste,1,10,9.836383382142127,0.0,1.0,0.0
376,sojourn,1,2,7.514455287254766,0.0,1.0,0.0
418,luxuriant,1,1,6.514455287254766,0.0,1.0,0.0
396,opinion,1,3,8.099417787975922,0.0,1.0,0.0
412,persisted,1,6,9.099417787975922,0.0,1.0,0.0
411,drew,1,4,8.514455287254764,0.0,1.0,0.0
402,necks,1,10,9.836383382142127,0.0,1.0,0.0
401,adorned,1,8,9.514455287254766,0.0,0.0,1.0
400,patron,1,4,8.514455287254764,0.0,1.0,0.0
399,abundant,1,8,9.514455287254766,0.0,1.0,0.0
395,consider,1,11,9.973886905892064,0.0,1.0,0.0
378,entertained,1,1,6.514455287254766,0.0,0.0,1.0
393,tasted,1,5,8.836383382142127,0.0,1.0,0.0
389,delights,1,5,8.836383382142127,0.0,0.0,1.0
387,endued,1,15,10.421345882863283,0.0,1.0,0.0
386,enable,1,3,8.099417787975922,0.0,1.0,0.0
383,rich,1,10,9.836383382142127,0.0,0.0,1.0
380,raising,1,2,7.514455287254766,0.0,1.0,0.0
503,sentence,1,6,9.099417787975922,0.0,0.0,1.0
504,compensate,1,1,6.514455287254766,0.0,1.0,0.0
506,suffers,1,1,6.514455287254766,1.0,0.0,0.0
606,populations,1,8,9.514455287254766,0.0,1.0,0.0
619,flocks,1,8,9.514455287254766,0.0,1.0,0.0
617,fig,1,1,6.514455287254766,0.0,1.0,0.0
614,ascribed,1,3,8.099417787975922,0.0,1.0,0.0
611,assure,1,2,7.514455287254766,0.0,0.0,1.0
610,brocade,1,4,8.514455287254764,0.0,1.0,0.0
608,therewith,1,35,11.643738304199733,0.0,1.0,0.0
603,rehearsing,1,7,9.32181020931237,0.0,1.0,0.0
625,save,1,22,10.973886905892062,0.0,0.0,1.0
602,leading,1,5,8.836383382142127,0.0,1.0,0.0
601,small,1,18,10.684380288697078,0.0,1.0,0.0
598,meads,1,1,6.514455287254766,0.0,1.0,0.0
597,carry,1,17,10.601918128505105,0.0,1.0,0.0
593,mansions,1,5,8.836383382142127,0.0,1.0,0.0
592,tablets,1,3,8.099417787975922,0.0,1.0,0.0
623,restore,1,8,9.514455287254766,0.0,0.0,1.0
630,preferred,1,7,9.32181020931237,0.0,1.0,0.0
587,real,1,8,9.514455287254766,0.0,1.0,0.0
648,punishments,1,5,8.836383382142127,1.0,0.0,0.0
668,nations,1,15,10.421345882863283,0.0,1.0,0.0
666,utter,1,13,10.214895005395856,0.0,1.0,0.0
662,malik,1,1,6.514455287254766,0.0,1.0,0.0
658,uneasy,1,1,6.514455287254766,1.0,0.0,0.0
653,dictate,1,3,8.099417787975922,0.0,1.0,0.0
649,filled,1,13,10.214895005395856,0.0,1.0,0.0
647,inclined,1,4,8.514455287254764,0.0,1.0,0.0
636,misbeliever,1,1,6.514455287254766,0.0,1.0,0.0
646,disdain,1,3,8.099417787975922,1.0,0.0,0.0
644,bestoweth,1,1,6.514455287254766,0.0,1.0,0.0
643,practises,1,1,6.514455287254766,0.0,1.0,0.0
640,advance,1,9,9.684380288697078,0.0,1.0,0.0
639,rehearsed,1,22,10.973886905892062,0.0,1.0,0.0
637,abomination,1,8,9.514455287254766,0.0,1.0,0.0
588,subsistence,1,3,8.099417787975922,0.0,1.0,0.0
585,bird,1,5,8.836383382142127,0.0,1.0,0.0
507,omitted,1,1,6.514455287254766,0.0,1.0,0.0
523,outstretched,1,3,8.099417787975922,0.0,1.0,0.0
535,errs,1,2,7.514455287254766,0.0,1.0,0.0
532,hastened,1,9,9.684380288697078,0.0,1.0,0.0
531,wretch,1,3,8.099417787975922,0.0,1.0,0.0
529,mantle,1,2,7.514455287254766,0.0,1.0,0.0
526,falling,1,3,8.099417787975922,1.0,0.0,0.0
525,uproot,1,1,6.514455287254766,0.0,1.0,0.0
522,mend,1,6,9.099417787975922,0.0,1.0,0.0
541,press,1,5,8.836383382142127,0.0,1.0,0.0
520,thereat,1,5,8.836383382142127,0.0,1.0,0.0
519,lovers,1,2,7.514455287254766,0.0,0.0,1.0
518,touching,1,2,7.514455287254766,0.0,1.0,0.0
513,detailed,1,2,7.514455287254766,0.0,1.0,0.0
511,periods,1,5,8.836383382142127,0.0,1.0,0.0
510,courses,1,7,9.32181020931237,0.0,1.0,0.0
539,purity,1,15,10.421345882863283,0.0,1.0,0.0
546,care,1,15,10.421345882863283,0.0,0.0,1.0
583,naked,1,3,8.099417787975922,0.0,1.0,0.0
569,acts,1,10,9.836383382142127,0.0,1.0,0.0
581,exact,1,5,8.836383382142127,0.0,1.0,0.0
578,sepulchres,1,2,7.514455287254766,0.0,1.0,0.0
577,bed,1,5,8.836383382142127,0.0,1.0,0.0
576,note,1,2,7.514455287254766,0.0,1.0,0.0
575,rightful,1,1,6.514455287254766,0.0,1.0,0.0
571,stunning,1,5,8.836383382142127,0.0,0.0,1.0
567,lift,1,2,7.514455287254766,0.0,1.0,0.0
549,arrange,1,3,8.099417787975922,0.0,1.0,0.0
565,greeting,1,7,9.32181020931237,0.0,0.0,1.0
560,withdraws,1,2,7.514455287254766,0.0,1.0,0.0
559,less,1,16,10.514455287254766,0.0,1.0,0.0
558,discourses,1,1,6.514455287254766,0.0,1.0,0.0
553,rebellious,1,29,11.372436282382337,1.0,0.0,0.0
551,sown,1,2,7.514455287254766,0.0,1.0,0.0
340,goliath,1,3,8.099417787975922,0.0,1.0,0.0
339,teaching,1,9,9.684380288697078,0.0,1.0,0.0
338,pride,1,8,9.514455287254766,0.0,0.0,1.0
94,directed,1,7,9.32181020931237,0.0,1.0,0.0
111,empty,1,2,7.514455287254766,1.0,0.0,0.0
109,occur,1,2,7.514455287254766,0.0,1.0,0.0
108,toucheth,1,2,7.514455287254766,0.0,1.0,0.0
107,lords,1,4,8.514455287254764,0.0,1.0,0.0
102,divided,1,13,10.214895005395856,0.0,1.0,0.0
95,throwing,1,1,6.514455287254766,0.0,1.0,0.0
93,constantly,1,9,9.684380288697078,0.0,1.0,0.0
117,trials,1,2,7.514455287254766,0.0,1.0,0.0
89,otherwise,1,3,8.099417787975922,0.0,1.0,0.0
87,relatives,1,5,8.836383382142127,0.0,1.0,0.0
85,baal,1,1,6.514455287254766,0.0,1.0,0.0
83,hang,1,3,8.099417787975922,0.0,1.0,0.0
82,fortune,1,4,8.514455287254764,0.0,1.0,0.0
76,wander,1,13,10.214895005395856,0.0,1.0,0.0
116,tranquillity,1,6,9.099417787975922,0.0,0.0,1.0
119,chooseth,1,1,6.514455287254766,0.0,1.0,0.0
70,credentials,1,1,6.514455287254766,0.0,1.0,0.0
141,glance,1,3,8.099417787975922,0.0,1.0,0.0
156,blame,1,36,11.684380288697078,1.0,0.0,0.0
155,enmity,1,9,9.684380288697078,0.0,1.0,0.0
154,questioner,1,1,6.514455287254766,0.0,1.0,0.0
146,names,1,14,10.32181020931237,0.0,1.0,0.0
145,committed,1,6,9.099417787975922,0.0,0.0,1.0
142,meaning,1,9,9.684380288697078,0.0,1.0,0.0
138,fill,1,7,9.32181020931237,0.0,1.0,0.0
120,rancour,1,6,9.099417787975922,0.0,1.0,0.0
133,add,1,16,10.514455287254766,0.0,1.0,0.0
131,danger,1,3,8.099417787975922,1.0,0.0,0.0
128,depths,1,18,10.684380288697078,0.0,1.0,0.0
127,beholders,1,4,8.514455287254764,0.0,1.0,0.0
122,aware,1,5,8.836383382142127,0.0,1.0,0.0
121,recital,1,5,8.836383382142127,0.0,1.0,0.0
72,paths,1,6,9.099417787975922,0.0,1.0,0.0
67,earthquake,1,4,8.514455287254764,0.0,1.0,0.0
164,content,1,4,8.514455287254764,0.0,1.0,0.0
15,neither,1,45,12.00630838358444,0.0,1.0,0.0
29,madman,1,1,6.514455287254766,0.0,1.0,0.0
28,hunger,1,7,9.32181020931237,1.0,0.0,0.0
26,stay,1,10,9.836383382142127,0.0,1.0,0.0
23,signals,1,1,6.514455287254766,0.0,1.0,0.0
21,either,1,25,11.158311477029489,0.0,1.0,0.0
18,rain,1,44,11.973886905892062,0.0,1.0,0.0
13,acquiring,1,1,6.514455287254766,0.0,1.0,0.0
32,exceeds,1,1,6.514455287254766,0.0,1.0,0.0
12,cities,1,15,10.421345882863283,0.0,1.0,0.0
11,carries,1,7,9.32181020931237,0.0,1.0,0.0
10,enemies,1,20,10.836383382142127,1.0,0.0,0.0
5,intends,1,4,8.514455287254764,0.0,1.0,0.0
4,takes,1,12,10.099417787975922,0.0,1.0,0.0
3,deserts,1,5,8.836383382142127,0.0,1.0,0.0
30,service,1,15,10.421345882863283,0.0,1.0,0.0
37,ere,1,1,6.514455287254766,0.0,1.0,0.0
64,hallowed,1,1,6.514455287254766,0.0,1.0,0.0
51,speech,1,21,10.906772710033525,0.0,1.0,0.0
62,distant,1,5,8.836383382142127,0.0,1.0,0.0
61,shadow,1,2,7.514455287254766,0.0,1.0,0.0
59,clot,1,6,9.099417787975922,0.0,1.0,0.0
58,expanded,1,1,6.514455287254766,0.0,1.0,0.0
57,minds,1,12,10.099417787975922,0.0,1.0,0.0
54,strive,1,37,11.723908652883717,0.0,1.0,0.0
50,alluring,1,10,9.836383382142127,0.0,1.0,0.0
38,town,1,13,10.214895005395856,0.0,1.0,0.0
49,desperate,1,1,6.514455287254766,1.0,0.0,0.0
46,devout,1,6,9.099417787975922,0.0,1.0,0.0
45,repeated,1,5,8.836383382142127,0.0,1.0,0.0
44,beam,1,1,6.514455287254766,0.0,1.0,0.0
43,dense,1,2,7.514455287254766,0.0,1.0,0.0
39,expected,1,5,8.836383382142127,0.0,1.0,0.0
160,veritable,1,1,6.514455287254766,0.0,1.0,0.0
167,issues,1,2,7.514455287254766,0.0,1.0,0.0
335,shower,1,9,9.684380288697078,0.0,1.0,0.0
294,destitution,1,2,7.514455287254766,0.0,1.0,0.0
302,destitute,1,1,6.514455287254766,0.0,1.0,0.0
301,whit,1,1,6.514455287254766,0.0,1.0,0.0
300,story,1,31,11.46865159764164,0.0,1.0,0.0
298,appetites,1,1,6.514455287254766,0.0,1.0,0.0
297,marriage,1,15,10.421345882863283,0.0,1.0,0.0
295,protector,1,39,11.799857506117014,0.0,1.0,0.0
290,whencesoever,1,2,7.514455287254766,0.0,1.0,0.0
307,taking,1,12,10.099417787975922,0.0,1.0,0.0
286,brightness,1,4,8.514455287254764,0.0,0.0,1.0
278,building,1,1,6.514455287254766,0.0,1.0,0.0
277,opening,1,3,8.099417787975922,0.0,1.0,0.0
275,side,1,22,10.973886905892062,0.0,1.0,0.0
274,traitor,1,2,7.514455287254766,0.0,1.0,0.0
273,fashioned,1,6,9.099417787975922,0.0,1.0,0.0
305,interpretation,1,7,9.32181020931237,0.0,1.0,0.0
309,amused,1,1,6.514455287254766,0.0,0.0,1.0
267,ignominy,1,9,9.684380288697078,0.0,1.0,0.0
322,misleads,1,1,6.514455287254766,0.0,1.0,0.0
333,ta,1,3,8.099417787975922,0.0,1.0,0.0
332,perchance,1,15,10.421345882863283,0.0,1.0,0.0
330,climb,1,2,7.514455287254766,0.0,1.0,0.0
329,strengthen,1,8,9.514455287254766,0.0,0.0,1.0
325,foundations,1,3,8.099417787975922,0.0,1.0,0.0
324,sound,1,7,9.32181020931237,0.0,1.0,0.0
321,birds,1,14,10.32181020931237,0.0,1.0,0.0
310,undergo,1,1,6.514455287254766,0.0,1.0,0.0
320,disputes,1,7,9.32181020931237,1.0,0.0,0.0
318,imran,1,3,8.099417787975922,0.0,1.0,0.0
315,friend,1,13,10.214895005395856,0.0,0.0,1.0
314,persecutions,1,1,6.514455287254766,0.0,1.0,0.0
313,transgresses,1,7,9.32181020931237,0.0,1.0,0.0
312,shore,1,2,7.514455287254766,0.0,1.0,0.0
269,hard,1,20,10.836383382142127,1.0,0.0,0.0
266,landmark,1,1,6.514455287254766,0.0,0.0,1.0
174,process,1,5,8.836383382142127,0.0,1.0,0.0
198,idea,1,3,8.099417787975922,0.0,1.0,0.0
215,wherein,1,23,11.038017243311778,0.0,1.0,0.0
210,lock,1,1,6.514455287254766,0.0,1.0,0.0
209,control,1,7,9.32181020931237,0.0,1.0,0.0
203,sing,1,2,7.514455287254766,0.0,1.0,0.0
202,forsaken,1,1,6.514455287254766,0.0,1.0,0.0
201,eye,1,16,10.514455287254766,0.0,1.0,0.0
197,adding,1,2,7.514455287254766,0.0,1.0,0.0
222,due,1,66,12.55884940661322,0.0,1.0,0.0
194,agreeable,1,2,7.514455287254766,0.0,0.0,1.0
193,helper,1,20,10.836383382142127,0.0,0.0,1.0
191,deeply,1,1,6.514455287254766,0.0,1.0,0.0
179,odium,1,1,6.514455287254766,0.0,1.0,0.0
178,intended,1,5,8.836383382142127,0.0,1.0,0.0
175,wastage,1,1,6.514455287254766,0.0,1.0,0.0
216,universe,1,1,6.514455287254766,0.0,1.0,0.0
223,imbecile,1,2,7.514455287254766,1.0,0.0,0.0
265,ink,1,2,7.514455287254766,0.0,1.0,0.0
244,past,1,23,11.038017243311778,0.0,1.0,0.0
264,keepers,1,5,8.836383382142127,0.0,1.0,0.0
259,stated,1,5,8.836383382142127,0.0,1.0,0.0
258,pen,1,2,7.514455287254766,0.0,1.0,0.0
248,prone,1,3,8.099417787975922,0.0,1.0,0.0
247,bountiful,1,2,7.514455287254766,0.0,1.0,0.0
246,plentiful,1,1,6.514455287254766,0.0,1.0,0.0
241,enslaved,1,1,6.514455287254766,1.0,0.0,0.0
227,husband,1,10,9.836383382142127,0.0,1.0,0.0
239,advice,1,3,8.099417787975922,0.0,1.0,0.0
236,slain,1,20,10.836383382142127,0.0,1.0,0.0
234,amass,1,2,7.514455287254766,0.0,1.0,0.0
231,erect,1,3,8.099417787975922,0.0,1.0,0.0
230,substance,1,14,10.32181020931237,0.0,1.0,0.0
228,closer,1,8,9.514455287254766,0.0,1.0,0.0
669,awhile,1,1,6.514455287254766,0.0,1.0,0.0
672,seducers,1,1,6.514455287254766,0.0,1.0,0.0
673,travel,1,24,11.099417787975922,0.0,1.0,0.0
1086,humbled,1,8,9.514455287254766,0.0,1.0,0.0
1104,garments,1,15,10.421345882863283,0.0,1.0,0.0
1098,enlighten,1,2,7.514455287254766,0.0,0.0,1.0
1097,joy,1,10,9.836383382142127,0.0,0.0,1.0
1096,increaseth,1,2,7.514455287254766,0.0,1.0,0.0
1095,anchorites,1,2,7.514455287254766,0.0,1.0,0.0
1091,look,1,30,11.421345882863283,0.0,1.0,0.0
1084,detail,1,20,10.836383382142127,0.0,1.0,0.0
1108,precincts,1,6,9.099417787975922,0.0,1.0,0.0
1083,bones,1,14,10.32181020931237,0.0,1.0,0.0
1081,tribute,1,3,8.099417787975922,0.0,1.0,0.0
1076,form,1,9,9.684380288697078,0.0,1.0,0.0
1074,fuller,1,1,6.514455287254766,0.0,1.0,0.0
1072,suggestions,1,4,8.514455287254764,0.0,1.0,0.0
1071,shirt,1,7,9.32181020931237,0.0,1.0,0.0
1106,entitled,1,3,8.099417787975922,0.0,0.0,1.0
1109,news,1,23,11.038017243311778,0.0,1.0,0.0
1068,necessarily,1,3,8.099417787975922,0.0,1.0,0.0
1139,prescribed,1,20,10.836383382142127,0.0,1.0,0.0
1156,swept,1,1,6.514455287254766,0.0,1.0,0.0
1152,soothsayer,1,2,7.514455287254766,0.0,1.0,0.0
1151,driven,1,8,9.514455287254766,0.0,1.0,0.0
1150,befall,1,5,8.836383382142127,0.0,1.0,0.0
1146,momentous,1,4,8.514455287254764,0.0,1.0,0.0
1144,alive,1,7,9.32181020931237,0.0,0.0,1.0
1138,forelocks,1,1,6.514455287254766,0.0,1.0,0.0
1110,proofs,1,2,7.514455287254766,0.0,1.0,0.0
1132,vulgar,1,1,6.514455287254766,0.0,1.0,0.0
1130,irresistible,1,10,9.836383382142127,0.0,0.0,1.0
1127,support,1,9,9.684380288697078,0.0,0.0,1.0
1120,distressful,1,2,7.514455287254766,1.0,0.0,0.0
1112,angel,1,13,10.214895005395856,0.0,1.0,0.0
1111,spite,1,3,8.099417787975922,1.0,0.0,0.0
1070,distraction,1,8,9.514455287254766,1.0,0.0,0.0
1066,long,1,33,11.55884940661322,0.0,1.0,0.0
1161,footsteps,1,11,9.973886905892064,0.0,1.0,0.0
1008,yokes,1,6,9.099417787975922,0.0,1.0,0.0
1020,decrepit,1,1,6.514455287254766,0.0,1.0,0.0
1019,proof,1,6,9.099417787975922,0.0,1.0,0.0
1015,spiritual,1,8,9.514455287254766,0.0,1.0,0.0
